914,12,15718,CLIENTE 418,603813476858,358862,20230408,2,"R$ 83.317,60",1651,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,327411,3,Original,0,20220911,"R$ 88.473,37","R$ 47.653,13","R$ 90.773,24","R$ 0,00","R$ 0,00","R$ 0,00","R$ 226.899,74",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações não é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,2,Original,0,20220913,"R$ 10.923,16","R$ 30.518,12","R$ 29.015,44","R$ 0,00","R$ 0,00","R$ 0,00","R$ 70.456,72",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,3,Original,0,20220615,"R$ 84.709,98","R$ 46.911,30","R$ 13.579,55","R$ 0,00","R$ 0,00","R$ 0,00","R$ 145.200,83",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,4,Original,0,20220416,"R$ 75.286,66","R$ 15.918,06","R$ 57.255,31","R$ 0,00","R$ 0,00","R$ 0,00","R$ 148.460,03",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,5,Original,0,20240310,"R$ 91.899,09","R$ 13.407,98","R$ 88.535,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 193.842,87",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,6,Original,0,20230319,"R$ 24.666,57","R$ 37.203,52","R$ 84.223,10","R$ 0,00","R$ 0,00","R$ 0,00","R$ 146.093,19",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,7,Original,0,20240224,"R$ 92.610,79","R$ 77.248,97","R$ 47.082,61","R$ 0,00","R$ 0,00","R$ 0,00","R$ 216.942,37",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,8,Original,0,20240205,"R$ 18.470,48","R$ 87.947,36","R$ 91.101,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 197.519,64",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações não é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,9,Original,0,20220201,"R$ 34.862,16","R$ 50.754,44","R$ 69.165,33","R$ 0,00","R$ 0,00","R$ 0,00","R$ 154.781,93",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
127,35,72418,CLIENTE 419,476728850145,765801,20240709,9,"R$ 28.524,22",805,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,447913,10,Original,0,20231026,"R$ 56.541,09","R$ 78.421,26","R$ 89.899,11","R$ 0,00","R$ 0,00","R$ 0,00","R$ 224.861,46",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,2,Original,0,20230811,"R$ 89.131,81","R$ 20.542,51","R$ 69.225,97","R$ 0,00","R$ 0,00","R$ 0,00","R$ 178.900,29",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,3,Original,0,20221121,"R$ 41.126,50","R$ 65.743,37","R$ 65.710,02","R$ 0,00","R$ 0,00","R$ 0,00","R$ 172.579,89",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,4,Original,0,20221110,"R$ 37.634,79","R$ 54.937,11","R$ 66.779,96","R$ 0,00","R$ 0,00","R$ 0,00","R$ 159.351,86",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,5,Original,0,20240504,"R$ 56.705,78","R$ 68.119,32","R$ 89.978,48","R$ 0,00","R$ 0,00","R$ 0,00","R$ 214.803,58",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,6,Original,0,20241004,"R$ 93.770,33","R$ 52.583,95","R$ 8.848,35","R$ 0,00","R$ 0,00","R$ 0,00","R$ 155.202,63",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,7,Original,0,20230504,"R$ 32.661,11","R$ 79.301,98","R$ 31.960,44","R$ 0,00","R$ 0,00","R$ 0,00","R$ 143.923,53",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,8,Original,0,20220822,"R$ 43.677,24","R$ 22.322,63","R$ 75.829,62","R$ 0,00","R$ 0,00","R$ 0,00","R$ 141.829,49",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
590,6,20201,CLIENTE 420,106555843803,338114,20231010,8,"R$ 82.160,42",487,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,290224,9,Original,0,20240204,"R$ 31.579,22","R$ 86.428,73","R$ 68.119,44","R$ 0,00","R$ 0,00","R$ 0,00","R$ 186.127,39",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,2,Original,0,20240315,"R$ 59.402,44","R$ 30.623,62","R$ 45.573,47","R$ 0,00","R$ 0,00","R$ 0,00","R$ 135.599,53",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,3,Original,0,20220201,"R$ 46.224,31","R$ 12.174,29","R$ 50.821,20","R$ 0,00","R$ 0,00","R$ 0,00","R$ 109.219,80",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,4,Original,0,20221026,"R$ 40.073,22","R$ 43.280,86","R$ 24.375,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 107.729,58",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,5,Original,0,20220707,"R$ 72.583,76","R$ 62.103,07","R$ 371,79","R$ 0,00","R$ 0,00","R$ 0,00","R$ 135.058,62",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,6,Original,0,20221126,"R$ 61.696,29","R$ 20.271,29","R$ 99.831,13","R$ 0,00","R$ 0,00","R$ 0,00","R$ 181.798,71",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,7,Original,0,20231222,"R$ 42.197,11","R$ 27.491,26","R$ 91.522,82","R$ 0,00","R$ 0,00","R$ 0,00","R$ 161.211,19",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,8,Original,0,20241228,"R$ 65.047,40","R$ 22.847,50","R$ 30.757,60","R$ 0,00","R$ 0,00","R$ 0,00","R$ 118.652,50",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,9,Original,0,20220327,"R$ 31.346,08","R$ 9.934,66","R$ 19.769,52","R$ 0,00","R$ 0,00","R$ 0,00","R$ 61.050,26",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1002,37,37926,CLIENTE 421,363999666964,509488,20231021,9,"R$ 36.898,10",1271,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,539157,10,Original,0,20240717,"R$ 94.574,10","R$ 36.906,22","R$ 3.679,28","R$ 0,00","R$ 0,00","R$ 0,00","R$ 135.159,60",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,2,Original,0,20221215,"R$ 88.951,50","R$ 19.372,20","R$ 53.549,99","R$ 0,00","R$ 0,00","R$ 0,00","R$ 161.873,69",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,3,Original,0,20231210,"R$ 44.682,11","R$ 1.869,63","R$ 42.547,98","R$ 0,00","R$ 0,00","R$ 0,00","R$ 89.099,72",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,4,Original,0,20230326,"R$ 58.197,14","R$ 71.562,86","R$ 9.084,16","R$ 0,00","R$ 0,00","R$ 0,00","R$ 138.844,16",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,5,Original,0,20241126,"R$ 46.365,40","R$ 48.557,28","R$ 65.166,59","R$ 0,00","R$ 0,00","R$ 0,00","R$ 160.089,27",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,6,Original,0,20220404,"R$ 12.106,22","R$ 42.598,05","R$ 26.495,34","R$ 0,00","R$ 0,00","R$ 0,00","R$ 81.199,61",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,7,Original,0,20220813,"R$ 68.562,96","R$ 43.197,82","R$ 15.168,54","R$ 0,00","R$ 0,00","R$ 0,00","R$ 126.929,32",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,8,Original,0,20231104,"R$ 97.238,53","R$ 73.413,23","R$ 31.383,94","R$ 0,00","R$ 0,00","R$ 0,00","R$ 202.035,70",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,9,Original,0,20230904,"R$ 48.436,86","R$ 56.188,08","R$ 98.516,89","R$ 0,00","R$ 0,00","R$ 0,00","R$ 203.141,83",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1411,50,98385,CLIENTE 422,590659092783,41673,20230320,9,"R$ 769,55",17,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,600371,10,Original,0,20220914,"R$ 15.566,30","R$ 98.709,90","R$ 27.554,11","R$ 0,00","R$ 0,00","R$ 0,00","R$ 141.830,31",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1139,42,47144,CLIENTE 423,830635126738,423324,20240507,2,"R$ 3.194,24",368,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,257486,2,Original,0,20221213,"R$ 72.806,54","R$ 15.296,67","R$ 83.147,48","R$ 0,00","R$ 0,00","R$ 0,00","R$ 171.250,69",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1139,42,47144,CLIENTE 423,830635126738,423324,20240507,2,"R$ 3.194,24",368,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,257486,3,Original,0,20230505,"R$ 25.325,63","R$ 90.440,36","R$ 38.986,20","R$ 0,00","R$ 0,00","R$ 0,00","R$ 154.752,19",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações não é coerente.,A multa não está aplicada corretamente.
1957,22,3435,CLIENTE 424,816430295973,306071,20220410,2,"R$ 39.697,89",583,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,527898,2,Original,0,20240506,"R$ 19.438,19","R$ 20.129,28","R$ 53.599,26","R$ 0,00","R$ 0,00","R$ 0,00","R$ 93.166,73",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações não é coerente.,A multa não está aplicada corretamente.
1957,22,3435,CLIENTE 424,816430295973,306071,20220410,2,"R$ 39.697,89",583,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,527898,3,Original,0,20220522,"R$ 70.474,15","R$ 97.514,98","R$ 5.066,36","R$ 0,00","R$ 0,00","R$ 0,00","R$ 173.055,49",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,2,Original,0,20230127,"R$ 72.597,95","R$ 9.887,51","R$ 89.633,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 172.118,86",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,3,Original,0,20240105,"R$ 48.207,25","R$ 80.708,11","R$ 21.993,70","R$ 0,00","R$ 0,00","R$ 0,00","R$ 150.909,06",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,4,Original,0,20241127,"R$ 65.304,03","R$ 15.576,18","R$ 96.057,43","R$ 0,00","R$ 0,00","R$ 0,00","R$ 176.937,64",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,5,Original,0,20220723,"R$ 48.466,52","R$ 71.515,37","R$ 2.706,22","R$ 0,00","R$ 0,00","R$ 0,00","R$ 122.688,11",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,6,Original,0,20241103,"R$ 53.849,78","R$ 83.290,66","R$ 5.842,18","R$ 0,00","R$ 0,00","R$ 0,00","R$ 142.982,62",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,7,Original,0,20240312,"R$ 93.279,55","R$ 53.631,46","R$ 89.900,23","R$ 0,00","R$ 0,00","R$ 0,00","R$ 236.811,24",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,8,Original,0,20220923,"R$ 21.767,49","R$ 98.976,72","R$ 64.188,52","R$ 0,00","R$ 0,00","R$ 0,00","R$ 184.932,73",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1388,37,55801,CLIENTE 425,516830526520,696729,20221227,8,"R$ 407,31",159,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,745251,9,Original,0,20230406,"R$ 15.559,41","R$ 4.113,71","R$ 77.963,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 97.636,41",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,2,Original,0,20231108,"R$ 2.283,72","R$ 45.404,10","R$ 2.546,83","R$ 0,00","R$ 0,00","R$ 0,00","R$ 50.234,65",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações não é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,3,Original,0,20230827,"R$ 66.922,53","R$ 39.240,35","R$ 65.608,27","R$ 0,00","R$ 0,00","R$ 0,00","R$ 171.771,15",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,4,Original,0,20240304,"R$ 36.413,07","R$ 9.616,27","R$ 69.356,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 115.386,14",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,5,Original,0,20230208,"R$ 95.869,00","R$ 55.341,77","R$ 91.676,11","R$ 0,00","R$ 0,00","R$ 0,00","R$ 242.886,88",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,6,Original,0,20221005,"R$ 17.613,59","R$ 73.343,71","R$ 23.989,90","R$ 0,00","R$ 0,00","R$ 0,00","R$ 114.947,20",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,7,Original,0,20241224,"R$ 43.610,34","R$ 94.962,68","R$ 20.304,13","R$ 0,00","R$ 0,00","R$ 0,00","R$ 158.877,15",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,8,Original,0,20240501,"R$ 11.645,71","R$ 17.166,86","R$ 31.562,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 60.375,37",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,9,Original,0,20220423,"R$ 78.373,82","R$ 79.472,79","R$ 65.346,03","R$ 0,00","R$ 0,00","R$ 0,00","R$ 223.192,64",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
257,7,4247,CLIENTE 426,564213242677,502848,20220722,9,"R$ 73.017,93",397,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,844775,10,Original,0,20241227,"R$ 42.644,43","R$ 10.459,06","R$ 24.881,55","R$ 0,00","R$ 0,00","R$ 0,00","R$ 77.985,04",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa está aplicada corretamente.
1809,30,1877,CLIENTE 427,979948093441,94951,20240810,1,"R$ 71.957,17",1649,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,908779,2,Original,0,20230912,"R$ 35.793,60","R$ 80.715,86","R$ 33.612,61","R$ 0,00","R$ 0,00","R$ 0,00","R$ 150.122,07",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações não é coerente.,A multa não está aplicada corretamente.
1944,47,61552,CLIENTE 428,332143801084,394140,20220205,2,"R$ 20.381,45",1991,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,416407,2,Original,0,20230506,"R$ 53.718,72","R$ 27.604,76","R$ 22.287,30","R$ 0,00","R$ 0,00","R$ 0,00","R$ 103.610,78",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
1944,47,61552,CLIENTE 428,332143801084,394140,20220205,2,"R$ 20.381,45",1991,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,416407,3,Original,0,20220513,"R$ 87.213,22","R$ 74.974,36","R$ 61.117,15","R$ 0,00","R$ 0,00","R$ 0,00","R$ 223.304,73",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
750,40,58766,CLIENTE 429,273753654852,454397,20230121,4,"R$ 55.524,37",960,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,103924,2,Original,0,20230909,"R$ 75.844,87","R$ 95.637,21","R$ 3.365,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 174.847,48",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
750,40,58766,CLIENTE 429,273753654852,454397,20230121,4,"R$ 55.524,37",960,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,103924,3,Original,0,20220701,"R$ 42.971,23","R$ 80.255,87","R$ 21.210,26","R$ 0,00","R$ 0,00","R$ 0,00","R$ 144.437,36",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
750,40,58766,CLIENTE 429,273753654852,454397,20230121,4,"R$ 55.524,37",960,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,103924,4,Original,0,20220312,"R$ 86.594,43","R$ 14.595,35","R$ 38.335,86","R$ 0,00","R$ 0,00","R$ 0,00","R$ 139.525,64",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
750,40,58766,CLIENTE 429,273753654852,454397,20230121,4,"R$ 55.524,37",960,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,103924,5,Original,0,20240212,"R$ 56.513,49","R$ 6.529,96","R$ 9.553,98","R$ 0,00","R$ 0,00","R$ 0,00","R$ 72.597,43",Aberta,Vencida,O documento de cnpj informado não é válido,O valor das prestações é coerente.,A multa não está aplicada corretamente.
